property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
9417758,3048,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_house_is_available_for_sale-9417758-3048-1.html,House,31500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393,6,17 Marla,For Sale,5,7/4/2019,,,Marla,17,15-20 Marla
9429475,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_beautiful_full_furnished_double_unit_house_want_to_sell-9429475-1312-1.html,House,23500000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,6,16 Marla,For Sale,6,8/8/2018,,,Marla,16,15-20 Marla
9434012,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_duplex_house_is_available_for_sale_lane_4_street_12-9434012-1312-1.html,House,100000000,Chaklala Scheme,Rawalpindi,Punjab,33.65407509,73.14466596,0,1.7 Kanal,For Sale,0,7/4/2019,,,Kanal,1.7,1-5 Kanal
9434511,8207,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_2_awami_villa_2_ground_floor_available_for_sale-9434511-8207-1.html,Flat,2500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.4966,73.109311,0,5 Marla,For Sale,0,5/5/2019,Khawaja & Sons,Khalid Aziz Mir,Marla,5,0-5 Marla
9435282,8129,https://www.zameen.com/Property/rawalpindi_range_road_8_marla_house_2_floor_house_at_rang_road-9435282-8129-1.html,House,16000000,Range Road,Rawalpindi,Punjab,33.59859301,73.01800346,6,8 Marla,For Sale,4,7/4/2019,,,Marla,8,5-10 Marla
9435353,11211,https://www.zameen.com/Property/rawalpindi_chakra_4_marla_double_storey_house_for_sale-9435353-11211-1.html,House,5000000,Chakra,Rawalpindi,Punjab,33.58932,72.979099,3,4 Marla,For Sale,3,5/5/2019,Khawaja & Sons,Khalid Aziz Mir,Marla,4,0-5 Marla
9438784,10237,https://www.zameen.com/Property/satellite_town_satellite_town_block_a_house_for_sale_in_dhoke_paracha_satellite_town_near_younis_jamia_masjid-9438784-10237-1.html,House,15000000,Satellite Town,Rawalpindi,Punjab,33.635048,73.07582,4,4 Marla,For Sale,4,7/4/2019,,,Marla,4,0-5 Marla
9442218,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1_kanal_awesome_house_for_sale_in_bahria_town-9442218-3041-1.html,House,46500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,6,1 Kanal,For Sale,5,5/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
9442564,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_stylish_1_kanal_house_for_sale_in_bahria_town-9442564-3041-1.html,House,45000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,7,1 Kanal,For Sale,5,5/5/2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Kanal,1,1-5 Kanal
9444629,10240,https://www.zameen.com/Property/satellite_town_satellite_town_block_f_house_for_sale_in_satellite_town_block_f-9444629-10240-1.html,House,41500000,Satellite Town,Rawalpindi,Punjab,33.645576,73.06021,7,8 Marla,For Sale,7,7/4/2019,,,Marla,8,5-10 Marla
9446329,9457,https://www.zameen.com/Property/rawalpindi_caltex_road_newly_constructed_5_marla_house_for_sale-9446329-9457-1.html,House,6000000,Caltex Road,Rawalpindi,Punjab,33.553583,73.068339,2,5 Marla,For Sale,2,7/4/2019,,,Marla,5,0-5 Marla
9447665,8409,https://www.zameen.com/Property/satellite_town_block_d_satellite_town_6th_road_flat_for_sale_at_satellite_town_6th_road-9447665-8409-1.html,Flat,7500000,Satellite Town,Rawalpindi,Punjab,33.64296462,73.06841612,2,4.8 Marla,For Sale,3,7/4/2019,,,Marla,4.8,0-5 Marla
9447750,587,https://www.zameen.com/Property/rawalpindi_khayaban_e_sir_syed_house_is_available_for_sale-9447750-587-1.html,House,30000000,Khayaban-e-Sir Syed,Rawalpindi,Punjab,33.62911333,73.05261992,6,7 Marla,For Sale,5,7/4/2019,,,Marla,7,5-10 Marla
9447752,10237,https://www.zameen.com/Property/satellite_town_satellite_town_block_a_flat_for_sale_at_satellite_town_block_a-9447752-10237-1.html,Flat,3000000,Satellite Town,Rawalpindi,Punjab,33.635047,73.07582,1,1.4 Marla,For Sale,1,7/4/2019,,,Marla,1.4,0-5 Marla
9448224,10237,https://www.zameen.com/Property/satellite_town_satellite_town_block_a_flat_for_sale_at_satellite_town_block_a-9448224-10237-1.html,Flat,3200000,Satellite Town,Rawalpindi,Punjab,33.635047,73.07582,1,1.6 Marla,For Sale,2,7/4/2019,,,Marla,1.6,0-5 Marla
9448799,12008,https://www.zameen.com/Property/rawalpindi_aria_mohalla_house_is_available_for_sale-9448799-12008-1.html,House,25000000,Aria Mohalla,Rawalpindi,Punjab,33.608375,73.066684,0,8 Marla,For Sale,0,7/4/2019,,,Marla,8,5-10 Marla
9462190,8125,https://www.zameen.com/Property/rawalpindi_dhok_sayedan_road_house_is_available_for_sale-9462190-8125-1.html,House,4500000,Dhok Sayedan Road,Rawalpindi,Punjab,33.587944,73.01358,2,4 Marla,For Sale,2,7/4/2019,,,Marla,4,0-5 Marla
9467049,3078,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_safari_villas_2480_sq_feet_executive_apartment_for_sale_in__safari_1_phase_1-9467049-3078-1.html,Flat,15500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.573152,73.110881,3,11 Marla,For Sale,3,7/4/2019,,,Marla,11,10-15 Marla
9468137,8134,https://www.zameen.com/Property/rawalpindi_saidpur_road_house_for_sale_near_siddeeqi_chowk_6th_road_rawalpindi-9468137-8134-1.html,House,15000000,Saidpur Road,Rawalpindi,Punjab,33.644707,73.06534,3,8 Marla,For Sale,7,7/4/2019,,,Marla,8,5-10 Marla
9469692,8133,https://www.zameen.com/Property/rawalpindi_sadiqabad_house_for_sale_in_sadiqabad-9469692-8133-1.html,House,7500000,Sadiqabad,Rawalpindi,Punjab,33.63239763,73.08073282,1,4 Marla,For Sale,2,7/4/2019,,,Marla,4,0-5 Marla
9472899,1414,https://www.zameen.com/Property/rawalpindi_kahuta_house_for_sale-9472899-1414-1.html,House,2650000,Kahuta,Rawalpindi,Punjab,33.597749,73.386683,2,4.5 Marla,For Sale,3,7/4/2019,,,Marla,4.5,0-5 Marla
9473111,1058,https://www.zameen.com/Property/rawalpindi_gulshan_abad_house_for_sale_in_gulshan_abad_rawalpindi-9473111-1058-1.html,House,20000000,Gulshan Abad,Rawalpindi,Punjab,33.52844519,73.062644,0,1 Kanal,For Sale,0,7/4/2019,,,Kanal,1,1-5 Kanal
9475972,8302,https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_overseas_enclave_sector_3_twin_houses_build_on_one_kanal_for_sale-9475972-8302-1.html,House,42000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.509017,73.081219,10,1 Kanal,For Sale,10,7/4/2019,,,Kanal,1,1-5 Kanal
9476092,9155,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_sector_4_single_storey_house_for_sale-9476092-9155-1.html,House,7000000,Airport Housing Society,Rawalpindi,Punjab,33.58602,73.12038,2,6 Marla,For Sale,2,7/4/2019,,,Marla,6,5-10 Marla
9483628,8410,https://www.zameen.com/Property/pindora_7th_road_10_marla_house_is_up_for_sale_on_7th_road-9483628-8410-1.html,House,37500000,Pindora,Rawalpindi,Punjab,33.64351839,73.07051897,3,10 Marla,For Sale,4,9/7/2018,,,Marla,10,5-10 Marla
9494916,1325,https://www.zameen.com/Property/rawalpindi_allama_iqbal_colony_5_marla_house_is_available_for_sale-9494916-1325-1.html,House,3200000,Allama Iqbal Colony,Rawalpindi,Punjab,33.588419,73.018459,2,5 Marla,For Sale,3,7/4/2019,,,Marla,5,0-5 Marla
9502859,8139,https://www.zameen.com/Property/rawalpindi_krl_road_5_marla_double_storey_house_for_sale_in_defence_colony-9502859-8139-1.html,House,9500000,KRL Road,Rawalpindi,Punjab,33.61625434,73.10848832,6,5 Marla,For Sale,6,7/4/2019,,,Marla,5,0-5 Marla
9513838,426,https://www.zameen.com/Property/rawalpindi_airport_housing_society_single_storey_3_corner_house_for_sale_spacious_stylish-9513838-426-1.html,House,4800000,Airport Housing Society,Rawalpindi,Punjab,33.590885,73.133533,0,4 Marla,For Sale,0,7/4/2019,,,Marla,4,0-5 Marla
9514297,8129,https://www.zameen.com/Property/rawalpindi_range_road_house_is_available_for_sale-9514297-8129-1.html,House,5500000,Range Road,Rawalpindi,Punjab,33.59859301,73.01800346,2,4 Marla,For Sale,3,7/4/2019,,,Marla,4,0-5 Marla
9517219,12428,https://www.zameen.com/Property/rawalpindi_aslam_shaheed_road_house_for_sale-9517219-12428-1.html,House,18500000,Aslam Shaheed Road,Rawalpindi,Punjab,33.57027361,73.04652929,5,1.1 Kanal,For Sale,6,7/4/2019,,,Kanal,1.1,1-5 Kanal
9417754,9407,https://www.zameen.com/Property/faisalabad_jinnah_colony_flat_is_available_for_rent-9417754-9407-4.html,Flat,25000,Jinnah Colony,Faisalabad,Punjab,31.420424,73.068065,3,4 Marla,For Rent,3,7/17/2019,,,Marla,4,0-5 Marla
9398093,10239,https://www.zameen.com/Property/satellite_town_satellite_town_block_e_king_real_estate_flat_for_rent-9398093-10239-4.html,Flat,25000,Satellite Town,Rawalpindi,Punjab,33.63739,73.076675,0,5 Marla,For Rent,2,7/8/2019,,,Marla,5,0-5 Marla
9398302,11688,https://www.zameen.com/Property/rawalpindi_riaz_qureshi_road_10_marla_double_storey_house_for_rent-9398302-11688-4.html,House,100000,Riaz Qureshi Road,Rawalpindi,Punjab,33.573185,73.058828,4,10 Marla,For Rent,10,7/8/2019,,,Marla,10,5-10 Marla
9406767,9727,https://www.zameen.com/Property/bahria_town_civic_centre_five_star_arcade_one_bed_furnished_apartment_for_rent-9406767-9727-4.html,Flat,25000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550752,73.124398,0,3 Marla,For Rent,0,7/8/2019,,,Marla,3,0-5 Marla
9407232,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_studio_apartment_available_for_rent-9407232-1312-4.html,Flat,25000,Chaklala Scheme,Rawalpindi,Punjab,33.58558939,73.08894441,1,2.9 Marla,For Rent,1,7/8/2019,,,Marla,2.9,0-5 Marla
9430048,3034,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_extension_10_marla_ground_portion_for_rent-9430048-3034-4.html,Lower Portion,38000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.562854,73.116503,0,10 Marla,For Rent,0,7/8/2019,,,Marla,10,5-10 Marla
9449785,8974,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_flat_is_available_for_rent-9449785-8974-4.html,Flat,55000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550096,73.123815,2,3.7 Marla,For Rent,2,7/8/2019,,,Marla,3.7,0-5 Marla
9458657,3072,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_khalid_block_ground_portion_is_available_for_rent-9458657-3072-4.html,Lower Portion,35000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498711,73.104358,0,9 Marla,For Rent,2,7/8/2019,,,Marla,9,5-10 Marla
9469656,5980,https://www.zameen.com/Property/rawalpindi_chaklala_scheme_looking_for_decent_tenants-9469656-5980-4.html,Upper Portion,25000,Chaklala Scheme,Rawalpindi,Punjab,33.59707,73.076291,3,10 Marla,For Rent,2,7/8/2019,,,Marla,10,5-10 Marla
9492924,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_two_bed_flat_available_for_rent_at_shaheen_chock_phase_7_bahria_town-9492924-3047-4.html,Flat,22000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,3 Marla,For Rent,2,7/8/2019,,,Marla,3,0-5 Marla
9492978,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_one_bed_flat_available_for_rent_at_phase_7_bahria_town-9492978-3047-4.html,Flat,15000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,0,2 Marla,For Rent,0,7/8/2019,,,Marla,2,0-5 Marla
9493041,3071,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_rafi_block_studio_flat_available_for_rent_rafi_block_bahria_town_phase_8-9493041-3071-4.html,Flat,6500,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.102165,0,1 Marla,For Rent,1,7/8/2019,,,Marla,1,0-5 Marla
9493068,3071,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_rafi_block_one_bed_flat_for_rent_at_rafi_block_phase_8_bahria_town-9493068-3071-4.html,Flat,11000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50297,73.102169,0,2.2 Marla,For Rent,1,7/8/2019,,,Marla,2.2,0-5 Marla
9494218,8157,https://www.zameen.com/Property/rawalpindi_media_town_brand_new_upper_portion_for_rent-9494218-8157-4.html,Upper Portion,40000,Media Town,Rawalpindi,Punjab,33.560887,73.125937,0,12 Marla,For Rent,0,2/17/2019,,,Marla,12,10-15 Marla
9499797,632,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_flat_is_available_for_rent_bahria_town_phase_7-9499797-632-4.html,Flat,19000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,0,3 Marla,For Rent,2,7/8/2019,,,Marla,3,0-5 Marla
9517600,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1_kanal_beautiful_house_available-9517600-3041-4.html,House,110000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,5,1 Kanal,For Rent,5,3/19/2019,,,Kanal,1,1-5 Kanal
9522638,3880,https://www.zameen.com/Property/harbanspura_canal_point_housing_scheme_house_for_sale-9522638-3880-1.html,House,13500000,Harbanspura,Lahore,Punjab,31.572261,74.417101,3,10 Marla,For Sale,3,7/3/2019,,,Marla,10,5-10 Marla
9525090,487,https://www.zameen.com/Property/lahore_state_life_housing_society_brand_new_5_marla_lush_house_available_in_state_life_housing_society-9525090-487-1.html,House,9300000,State Life Housing Society,Lahore,Punjab,31.44558,74.401217,3,5 Marla,For Sale,3,7/3/2019,,,Marla,5,0-5 Marla
9527293,756,https://www.zameen.com/Property/lahore_bor_board_of_revenue_housing_society_3_marla_house_at_johar_town_bor_society-9527293-756-1.html,House,7900000,BOR - Board of Revenue Housing Society,Lahore,Punjab,31.478452,74.296846,3,3 Marla,For Sale,4,7/3/2019,,,Marla,3,0-5 Marla
9529795,1799,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_cc_beautiful_5_marla_brand_new_stylish_house_for_sale_in_bahria_town_lahore-9529795-1799-1.html,House,11600000,Bahria Town,Lahore,Punjab,31.37414,74.18016,5,5 Marla,For Sale,3,10/6/2018,,,Marla,5,0-5 Marla
9530194,93,https://www.zameen.com/Property/lahore_johar_town_3_marla_3_portion_house_for_sale-9530194-93-1.html,House,7900000,Johar Town,Lahore,Punjab,31.462347,74.293642,3,3 Marla,For Sale,4,7/3/2019,,,Marla,3,0-5 Marla
9531237,128,https://www.zameen.com/Property/lahore_raiwind_road_house_for_sale_bahria_orchard_phase_1_raiwind_road_lahore-9531237-128-1.html,House,8900000,Raiwind Road,Lahore,Punjab,31.429249,74.23078,3,5 Marla,For Sale,3,7/3/2019,,,Marla,5,0-5 Marla
9532275,374,https://www.zameen.com/Property/lahore_peco_road_house_is_available_for_sale-9532275-374-1.html,House,6000000,Peco Road,Lahore,Punjab,31.465641,74.341121,3,5 Marla,For Sale,5,7/3/2019,,,Marla,5,0-5 Marla
9532543,4549,https://www.zameen.com/Property/lahore_begampura_4_marla_brand_new_house_for_sale_fully_furnished-9532543-4549-1.html,House,11000000,Begampura,Lahore,Punjab,31.580729,74.36182,4,4 Marla,For Sale,3,7/3/2019,,,Marla,4,0-5 Marla
9533901,12203,https://www.zameen.com/Property/lahore_chauburji_chowk_commercial_house_for_sale-9533901-12203-1.html,House,16000000,Chauburji Chowk,Lahore,Punjab,31.55174874,74.30129886,4,5 Marla,For Sale,4,7/3/2019,,,Marla,5,0-5 Marla
9535280,1447,https://www.zameen.com/Property/dha_defence_dha_phase_5_6_25_marla_beautiful_home_available_for_sale_in_dha_phase_5-9535280-1447-1.html,House,16500000,DHA Defence,Lahore,Punjab,31.462493,74.409342,4,6.2 Marla,For Sale,4,7/3/2019,,,Marla,6.2,5-10 Marla
9535648,93,https://www.zameen.com/Property/lahore_johar_town_3_marla_house_for_sale-9535648-93-1.html,House,7900000,Johar Town,Lahore,Punjab,31.47169915,74.29906726,3,3 Marla,For Sale,4,7/3/2019,,,Marla,3,0-5 Marla
9540438,4354,https://www.zameen.com/Property/lahore_rana_town_house_available_for_sale_in_bulley_banewal-9540438-4354-1.html,House,1200000,Rana Town,Lahore,Punjab,31.685596,74.271698,0,2 Marla,For Sale,0,7/3/2019,Al Kashan Estate,Mian M. Aslam,Marla,2,0-5 Marla
9540635,1287,https://www.zameen.com/Property/lahore_canal_garden_brand_new_10_marla_house_for_sale-9540635-1287-1.html,House,19000000,Canal Garden,Lahore,Punjab,31.393209,74.175897,6,10 Marla,For Sale,6,7/3/2019,,,Marla,10,5-10 Marla
9540686,781,https://www.zameen.com/Property/lahore_military_accounts_housing_society_12_marla_house_military_accounts_housing_society_near_college_road_lahore-9540686-781-1.html,House,17000000,Military Accounts Housing Society,Lahore,Punjab,31.421266,74.283972,5,12 Marla,For Sale,5,7/13/2019,M A Associates,Muhammad Aqil,Marla,12,10-15 Marla
9541637,93,https://www.zameen.com/Property/lahore_johar_town_3_marla_house_for_sale-9541637-93-1.html,House,7900000,Johar Town,Lahore,Punjab,31.462347,74.293642,3,3 Marla,For Sale,4,7/3/2019,,,Marla,3,0-5 Marla
9542788,562,https://www.zameen.com/Property/lahore_sabzazar_scheme_5_marla_beautiful_house_for_sale-9542788-562-1.html,House,13000000,Sabzazar Scheme,Lahore,Punjab,31.523533,74.26374,7,5 Marla,For Sale,6,7/3/2019,,,Marla,5,0-5 Marla
9543592,10804,https://www.zameen.com/Property/lahore_mohlanwal_5_marla_house_for_sale-9543592-10804-1.html,House,6800000,Mohlanwal,Lahore,Punjab,31.407449,74.140653,3,5 Marla,For Sale,2,7/3/2019,,,Marla,5,0-5 Marla
9397798,282,https://www.zameen.com/Property/karachi_north_karachi_north_karachi__sector_5c_3__main_road__120_square_yard_house_for_sale_excellent_attractive_location-9397798-282-1.html,House,10500000,North Karachi,Karachi,Sindh,24.986822,67.05519,2,4.8 Marla,For Sale,2,7/18/2019,,,Marla,4.8,0-5 Marla
9399671,12243,https://www.zameen.com/Property/askari_5_askari_5_sector_h_brand_new_su_house_for_sale_in_askari_5_h_sector-9399671-12243-1.html,House,62500000,Cantt,Karachi,Sindh,24.951049,67.186459,6,17.2 Marla,For Sale,5,6/14/2019,United Real Estate,Ghulam Sarwar Gondal,Marla,17.2,15-20 Marla
9399726,6837,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_13_flat_is_available_for_sale-9399726-6837-1.html,Flat,4000000,Gulistan-e-Jauhar,Karachi,Sindh,24.912026,67.130733,0,4.4 Marla,For Sale,2,7/18/2019,,,Marla,4.4,0-5 Marla
9403517,235,https://www.zameen.com/Property/gulshan_e_iqbal_town_gulzar_e_hijri_90_sq_yards_bungalow_for_sale_at_metro_vill_iii_block_2-9403517-235-1.html,House,12000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.95618,67.115135,6,3.6 Marla,For Sale,5,7/18/2019,,,Marla,3.6,0-5 Marla
9405610,10984,https://www.zameen.com/Property/karachi_garden_west_flat_for_sale_55_lacs_demand-9405610-10984-1.html,Flat,5500000,Garden West,Karachi,Sindh,24.873806,67.016224,0,4.7 Marla,For Sale,0,7/18/2019,,,Marla,4.7,0-5 Marla
9405625,187,https://www.zameen.com/Property/karachi_airport_house_is_available_for_sale-9405625-187-1.html,House,22000000,Airport,Karachi,Sindh,24.902397,67.159803,0,13.1 Marla,For Sale,0,7/18/2019,,,Marla,13.1,10-15 Marla
9407424,6688,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_4_lower_portion_for_sale-9407424-6688-1.html,Lower Portion,3200000,Federal B Area,Karachi,Sindh,24.921936,67.052386,2,2.2 Marla,For Sale,2,7/18/2019,,,Marla,2.2,0-5 Marla
9407533,6939,https://www.zameen.com/Property/soldier_bazar_soldier_bazar_no_3_2_2_bed_apartment_pair__1st_floor-9407533-6939-1.html,Flat,21500000,Jamshed Town,Karachi,Sindh,24.877151,67.034261,4,8.9 Marla,For Sale,4,7/18/2019,,,Marla,8.9,5-10 Marla
9408485,1479,https://www.zameen.com/Property/d_h_a_dha_phase_2_phase_2__800_yards_house_chance_deal-9408485-1479-1.html,House,100000000,DHA Defence,Karachi,Sindh,24.83175941,67.04987571,7,1.6 Kanal,For Sale,6,6/20/2019,Defence Estate,Sardar Yasir,Kanal,1.6,1-5 Kanal
9409105,6699,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_15_ground_1_120_square_yard_house_for_sale-9409105-6699-1.html,House,15000000,Federal B Area,Karachi,Sindh,24.92976327,67.07905143,3,4.8 Marla,For Sale,6,7/18/2019,,,Marla,4.8,0-5 Marla
9414733,12,https://www.zameen.com/Property/karachi_federal_b_area_house_for_sale_near_federal_b_area-9414733-12-1.html,House,15000000,Federal B Area,Karachi,Sindh,24.92863,67.064466,3,4.8 Marla,For Sale,6,7/18/2019,,,Marla,4.8,0-5 Marla
9415566,1674,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_house_is_available_for_sale-9415566-1674-1.html,House,25500000,DHA Defence,Karachi,Sindh,24.819653,67.077749,0,4 Marla,For Sale,0,7/18/2019,,,Marla,4,0-5 Marla
9415814,9780,https://www.zameen.com/Property/karachi_dastgir_colony_148_square_yard_house_for_sale-9415814-9780-1.html,House,10500000,Dastgir Colony,Karachi,Sindh,24.925717,67.077208,2,5.9 Marla,For Sale,5,7/18/2019,,,Marla,5.9,5-10 Marla
9416218,319,https://www.zameen.com/Property/gadap_town_surjani_town_house_for_sale_sector_4d_surjani_town_karachi-9416218-319-1.html,House,2800000,Gadap Town,Karachi,Sindh,25.051119,67.064581,2,2.6 Marla,For Sale,6,7/18/2019,,,Marla,2.6,0-5 Marla
9425585,6590,https://www.zameen.com/Property/gulshan_e_hadeed_gulshan_e_hadeed_phase_2_house_type_b_available_for_sale_in_gulshanehadeed_phase_2_near_l6_market-9425585-6590-1.html,House,16000000,Bin Qasim Town,Karachi,Sindh,24.876516,67.36517,3,9.6 Marla,For Sale,4,7/18/2019,,,Marla,9.6,5-10 Marla
9429595,282,https://www.zameen.com/Property/karachi_north_karachi_3_room_ground_floor_portion_available_for_rent-9429595-282-1.html,Lower Portion,3500000,North Karachi,Karachi,Sindh,24.972287,67.066298,2,3.4 Marla,For Sale,2,7/18/2019,,,Marla,3.4,0-5 Marla
9431737,6848,https://www.zameen.com/Property/gulistan_e_jauhar_sindh_baloch_housing_society_house_for_sale_at_sindh_baloch_housing_society_gulistanejauhar-9431737-6848-1.html,House,35000000,Gulistan-e-Jauhar,Karachi,Sindh,24.913042,67.13823,0,16 Marla,For Sale,0,7/18/2019,,,Marla,16,15-20 Marla
9431820,1674,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_bungalow_iike_new_available_for_sale-9431820-1674-1.html,House,35000000,DHA Defence,Karachi,Sindh,24.819653,67.077749,5,4 Marla,For Sale,3,7/17/2019,Elite Properties,Yousuf Admani,Marla,4,0-5 Marla
9431958,6881,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_19_soomro_heights_flat_for_sale-9431958-6881-1.html,Flat,14500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.907068,67.094915,3,9.3 Marla,For Sale,3,7/18/2019,,,Marla,9.3,5-10 Marla
9432975,6834,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_10_a_beautiful_west_open_1500_sq_feet_flat_for_sale_in_gulistan_e_jauhar__block_10-9432975-6834-1.html,Flat,7200000,Gulistan-e-Jauhar,Karachi,Sindh,24.928429,67.13995,0,6.6 Marla,For Sale,3,7/18/2019,,,Marla,6.6,5-10 Marla
9435087,9780,https://www.zameen.com/Property/karachi_dastgir_colony_120_sq_yard_house_ground_plus_3_with_roof_for_families-9435087-9780-1.html,House,18000000,Dastgir Colony,Karachi,Sindh,24.925717,67.077208,6,4.8 Marla,For Sale,8,7/18/2019,,,Marla,4.8,0-5 Marla
9435997,233,https://www.zameen.com/Property/gulshan_e_iqbal_town_gulshan_e_iqbal_flat_for_sale_in_gulshaneiqbal_vip_block_4_karachi-9435997-233-1.html,Flat,8500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.916643,67.096539,2,4.4 Marla,For Sale,2,7/18/2019,,,Marla,4.4,0-5 Marla
9437952,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_bungalow_for_sale_on_khayaban_e_rahat_on_a_very_peaceful_street-9437952-1483-1.html,House,110000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,6,1 Kanal,For Sale,5,7/18/2019,,,Kanal,1,1-5 Kanal
9438329,11043,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_3_flat_for_sale_3_bed-9438329-11043-1.html,Flat,8900000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.907509,67.07037,0,7.6 Marla,For Sale,3,7/18/2019,,,Marla,7.6,5-10 Marla
9438875,6858,https://www.zameen.com/Property/karachi_gulshan_e_iqbal_town_400_yards_house_for_sale_in_gulshan_e_iqbal_town_block_2-9438875-6858-1.html,House,56000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,10,16 Marla,For Sale,11,7/18/2019,,,Marla,16,15-20 Marla
9438958,774,https://www.zameen.com/Property/karachi_shah_faisal_town_house_is_available_for_sale-9438958-774-1.html,House,8300000,Shah Faisal Town,Karachi,Sindh,24.880071,67.162514,3,9.6 Marla,For Sale,4,7/18/2019,,,Marla,9.6,5-10 Marla
9441276,680,https://www.zameen.com/Property/gadap_town_gulshan_e_maymar_ground__1__house_for_sale-9441276-680-1.html,House,25000000,Gadap Town,Karachi,Sindh,25.017951,67.136393,7,16 Marla,For Sale,6,7/18/2019,,,Marla,16,15-20 Marla
9448262,232,https://www.zameen.com/Property/karachi_gulistan_e_jauhar_safari_heights_3rd_floor_excellent_apartment-9448262-232-1.html,Flat,11500000,Gulistan-e-Jauhar,Karachi,Sindh,24.926606,67.130384,3,5.8 Marla,For Sale,3,7/18/2019,,,Marla,5.8,5-10 Marla
9448940,6933,https://www.zameen.com/Property/pechs_pechs_block_2_pechs_block_2_2000_sq_yeard_old_bungalow_for_sale-9448940-6933-1.html,House,300000000,Jamshed Town,Karachi,Sindh,24.871447,67.058573,4,4 Kanal,For Sale,4,7/18/2019,,,Kanal,4,1-5 Kanal
9453094,413,https://www.zameen.com/Property/karachi_shaheed_millat_road_booking_on_main_shaheed_e_millat_road_off_shahra_e_faisal__flat_for_sale-9453094-413-1.html,Flat,25000000,Shaheed Millat Road,Karachi,Sindh,24.86873627,67.08127594,3,6.7 Marla,For Sale,3,6/5/2019,Mufaddal Properties,Imran Abdul Qayyum,Marla,6.7,5-10 Marla
